source,source_label,relation,target,target_label,score
quiz_182,Quiz,has_question,question_2304,Question,
quiz_182,Quiz,has_question,question_2305,Question,
quiz_182,Quiz,has_question,question_2306,Question,
quiz_182,Quiz,has_question,question_2307,Question,
quiz_182,Quiz,has_question,question_2308,Question,
quiz_182,Quiz,has_question,question_2309,Question,
quiz_182,Quiz,has_question,question_2310,Question,
quiz_182,Quiz,has_question,question_2311,Question,
quiz_182,Quiz,has_question,question_2312,Question,
quiz_182,Quiz,has_question,question_2313,Question,
quiz_182,Quiz,has_question,question_2314,Question,
quiz_182,Quiz,has_question,question_2315,Question,
quiz_182,Quiz,has_question,question_2316,Question,
quiz_182,Quiz,has_question,question_2317,Question,
quiz_182,Quiz,has_question,question_2318,Question,
quiz_182,Quiz,has_question,question_2319,Question,
quiz_182,Quiz,has_question,question_2320,Question,
quiz_182,Quiz,has_question,question_2321,Question,
module_59,Module,has_quiz,quiz_183,Quiz,
quiz_183,Quiz,has_question,question_2322,Question,
quiz_183,Quiz,has_question,question_2323,Question,
quiz_183,Quiz,has_question,question_2324,Question,
quiz_183,Quiz,has_question,question_2325,Question,
quiz_183,Quiz,has_question,question_2326,Question,
quiz_183,Quiz,has_question,question_2327,Question,
quiz_183,Quiz,has_question,question_2328,Question,
quiz_183,Quiz,has_question,question_2329,Question,
quiz_183,Quiz,has_question,question_2330,Question,
quiz_183,Quiz,has_question,question_2331,Question,
quiz_183,Quiz,has_question,question_2332,Question,
quiz_183,Quiz,has_question,question_2333,Question,
quiz_183,Quiz,has_question,question_2334,Question,
quiz_183,Quiz,has_question,question_2335,Question,
quiz_183,Quiz,has_question,question_2336,Question,
quiz_183,Quiz,has_question,question_2337,Question,
quiz_183,Quiz,has_question,question_2338,Question,
quiz_183,Quiz,has_question,question_2339,Question,
quiz_183,Quiz,has_question,question_2340,Question,
quiz_183,Quiz,has_question,question_2341,Question,
module_59,Module,has_quiz,quiz_184,Quiz,
quiz_184,Quiz,has_question,question_2342,Question,
quiz_184,Quiz,has_question,question_2343,Question,
quiz_184,Quiz,has_question,question_2344,Question,
quiz_184,Quiz,has_question,question_2345,Question,
quiz_184,Quiz,has_question,question_2346,Question,
quiz_184,Quiz,has_question,question_2347,Question,
quiz_184,Quiz,has_question,question_2348,Question,
quiz_184,Quiz,has_question,question_2349,Question,
quiz_184,Quiz,has_question,question_2350,Question,
quiz_184,Quiz,has_question,question_2351,Question,
quiz_184,Quiz,has_question,question_2352,Question,
quiz_184,Quiz,has_question,question_2353,Question,
quiz_184,Quiz,has_question,question_2354,Question,
quiz_184,Quiz,has_question,question_2355,Question,
quiz_184,Quiz,has_question,question_2356,Question,
quiz_184,Quiz,has_question,question_2357,Question,
quiz_184,Quiz,has_question,question_2358,Question,
quiz_184,Quiz,has_question,question_2359,Question,
quiz_184,Quiz,has_question,question_2360,Question,
quiz_184,Quiz,has_question,question_2361,Question,
module_59,Module,has_quiz,quiz_185,Quiz,
quiz_185,Quiz,has_question,question_2362,Question,
quiz_185,Quiz,has_question,question_2363,Question,
quiz_185,Quiz,has_question,question_2364,Question,
quiz_185,Quiz,has_question,question_2365,Question,
quiz_185,Quiz,has_question,question_2366,Question,
quiz_185,Quiz,has_question,question_2367,Question,
quiz_185,Quiz,has_question,question_2368,Question,
quiz_185,Quiz,has_question,question_2369,Question,
quiz_185,Quiz,has_question,question_2370,Question,
quiz_185,Quiz,has_question,question_2371,Question,
quiz_185,Quiz,has_question,question_2372,Question,
quiz_185,Quiz,has_question,question_2373,Question,
quiz_185,Quiz,has_question,question_2374,Question,
quiz_185,Quiz,has_question,question_2375,Question,
quiz_185,Quiz,has_question,question_2376,Question,
quiz_185,Quiz,has_question,question_2377,Question,
quiz_185,Quiz,has_question,question_2378,Question,
quiz_185,Quiz,has_question,question_2379,Question,
quiz_185,Quiz,has_question,question_2380,Question,
quiz_185,Quiz,has_question,question_2381,Question,
module_59,Module,has_quiz,quiz_186,Quiz,
quiz_186,Quiz,has_question,question_2382,Question,
quiz_186,Quiz,has_question,question_2383,Question,
quiz_186,Quiz,has_question,question_2384,Question,
quiz_186,Quiz,has_question,question_2385,Question,
quiz_186,Quiz,has_question,question_2386,Question,
quiz_186,Quiz,has_question,question_2387,Question,
quiz_186,Quiz,has_question,question_2388,Question,
quiz_186,Quiz,has_question,question_2389,Question,
quiz_186,Quiz,has_question,question_2390,Question,
quiz_186,Quiz,has_question,question_2391,Question,
quiz_186,Quiz,has_question,question_2392,Question,
quiz_186,Quiz,has_question,question_2393,Question,
quiz_186,Quiz,has_question,question_2394,Question,
quiz_186,Quiz,has_question,question_2395,Question,
quiz_186,Quiz,has_question,question_2396,Question,
quiz_186,Quiz,has_question,question_2397,Question,
quiz_186,Quiz,has_question,question_2398,Question,
quiz_186,Quiz,has_question,question_2399,Question,
quiz_186,Quiz,has_question,question_2400,Question,
quiz_186,Quiz,has_question,question_2401,Question,
module_59,Module,has_quiz,quiz_187,Quiz,
quiz_187,Quiz,has_question,question_2402,Question,
quiz_187,Quiz,has_question,question_2403,Question,
quiz_187,Quiz,has_question,question_2404,Question,
quiz_187,Quiz,has_question,question_2405,Question,
quiz_187,Quiz,has_question,question_2406,Question,
quiz_187,Quiz,has_question,question_2407,Question,
quiz_187,Quiz,has_question,question_2408,Question,
quiz_187,Quiz,has_question,question_2409,Question,
quiz_187,Quiz,has_question,question_2410,Question,
quiz_187,Quiz,has_question,question_2411,Question,
quiz_187,Quiz,has_question,question_2412,Question,
quiz_187,Quiz,has_question,question_2413,Question,
quiz_187,Quiz,has_question,question_2414,Question,
quiz_187,Quiz,has_question,question_2415,Question,
quiz_187,Quiz,has_question,question_2416,Question,
quiz_187,Quiz,has_question,question_2417,Question,
quiz_187,Quiz,has_question,question_2418,Question,
quiz_187,Quiz,has_question,question_2419,Question,
quiz_187,Quiz,has_question,question_2420,Question,
quiz_187,Quiz,has_question,question_2421,Question,
user_39,Student,attempted,quiz_178,Quiz,
user_39,Student,scored_on,quiz_178,Quiz,18.0
user_40,Student,attempted,quiz_178,Quiz,
user_40,Student,scored_on,quiz_178,Quiz,15.0
user_41,Student,attempted,quiz_178,Quiz,
user_41,Student,scored_on,quiz_178,Quiz,14.0
user_42,Student,attempted,quiz_178,Quiz,
user_42,Student,scored_on,quiz_178,Quiz,15.0
user_43,Student,attempted,quiz_178,Quiz,
user_43,Student,scored_on,quiz_178,Quiz,17.0
user_44,Student,attempted,quiz_178,Quiz,
user_44,Student,scored_on,quiz_178,Quiz,18.0
user_45,Student,attempted,quiz_178,Quiz,
user_45,Student,scored_on,quiz_178,Quiz,19.0
user_46,Student,attempted,quiz_178,Quiz,
user_46,Student,scored_on,quiz_178,Quiz,14.0
user_47,Student,attempted,quiz_178,Quiz,
user_47,Student,scored_on,quiz_178,Quiz,16.0
user_48,Student,attempted,quiz_178,Quiz,
user_48,Student,scored_on,quiz_178,Quiz,17.0
user_49,Student,attempted,quiz_178,Quiz,
user_49,Student,scored_on,quiz_178,Quiz,20.0
user_50,Student,attempted,quiz_178,Quiz,
user_50,Student,scored_on,quiz_178,Quiz,18.0
user_51,Student,attempted,quiz_178,Quiz,
user_51,Student,scored_on,quiz_178,Quiz,13.0
user_52,Student,attempted,quiz_178,Quiz,
user_52,Student,scored_on,quiz_178,Quiz,18.0
user_53,Student,attempted,quiz_178,Quiz,
user_53,Student,scored_on,quiz_178,Quiz,17.0
user_54,Student,attempted,quiz_178,Quiz,
user_54,Student,scored_on,quiz_178,Quiz,19.0
user_55,Student,attempted,quiz_178,Quiz,
user_55,Student,scored_on,quiz_178,Quiz,13.0
user_56,Student,attempted,quiz_178,Quiz,
user_56,Student,scored_on,quiz_178,Quiz,18.0
user_57,Student,attempted,quiz_178,Quiz,
user_57,Student,scored_on,quiz_178,Quiz,18.0
user_58,Student,attempted,quiz_178,Quiz,
user_58,Student,scored_on,quiz_178,Quiz,15.0
user_59,Student,attempted,quiz_178,Quiz,
user_59,Student,scored_on,quiz_178,Quiz,18.0
user_60,Student,attempted,quiz_178,Quiz,
user_60,Student,scored_on,quiz_178,Quiz,18.0
user_61,Student,attempted,quiz_178,Quiz,
user_61,Student,scored_on,quiz_178,Quiz,14.0
user_62,Student,attempted,quiz_178,Quiz,
user_62,Student,scored_on,quiz_178,Quiz,16.0
user_63,Student,attempted,quiz_178,Quiz,
user_63,Student,scored_on,quiz_178,Quiz,18.0
user_64,Student,attempted,quiz_178,Quiz,
user_64,Student,scored_on,quiz_178,Quiz,16.0
user_65,Student,attempted,quiz_178,Quiz,
user_65,Student,scored_on,quiz_178,Quiz,16.0
user_66,Student,attempted,quiz_178,Quiz,
user_66,Student,scored_on,quiz_178,Quiz,13.0
user_70,Student,attempted,quiz_178,Quiz,
user_70,Student,scored_on,quiz_178,Quiz,19.0
user_71,Student,attempted,quiz_178,Quiz,
user_71,Student,scored_on,quiz_178,Quiz,19.0
user_39,Student,attempted,quiz_179,Quiz,
user_39,Student,scored_on,quiz_179,Quiz,19.0
user_40,Student,attempted,quiz_179,Quiz,
user_40,Student,scored_on,quiz_179,Quiz,16.0
user_41,Student,attempted,quiz_179,Quiz,
user_41,Student,scored_on,quiz_179,Quiz,15.0
user_42,Student,attempted,quiz_179,Quiz,
user_42,Student,scored_on,quiz_179,Quiz,17.0
user_43,Student,attempted,quiz_179,Quiz,
user_43,Student,scored_on,quiz_179,Quiz,17.0
user_44,Student,attempted,quiz_179,Quiz,
user_44,Student,scored_on,quiz_179,Quiz,19.0
user_45,Student,attempted,quiz_179,Quiz,
user_45,Student,scored_on,quiz_179,Quiz,19.0
user_46,Student,attempted,quiz_179,Quiz,
user_46,Student,scored_on,quiz_179,Quiz,14.0
user_47,Student,attempted,quiz_179,Quiz,
user_47,Student,scored_on,quiz_179,Quiz,18.0
user_48,Student,attempted,quiz_179,Quiz,
user_48,Student,scored_on,quiz_179,Quiz,15.0
user_49,Student,attempted,quiz_179,Quiz,
user_49,Student,scored_on,quiz_179,Quiz,19.0
user_50,Student,attempted,quiz_179,Quiz,
user_50,Student,scored_on,quiz_179,Quiz,17.0
user_51,Student,attempted,quiz_179,Quiz,
user_51,Student,scored_on,quiz_179,Quiz,14.0
user_52,Student,attempted,quiz_179,Quiz,
user_52,Student,scored_on,quiz_179,Quiz,18.0
user_53,Student,attempted,quiz_179,Quiz,
user_53,Student,scored_on,quiz_179,Quiz,16.0
user_54,Student,attempted,quiz_179,Quiz,
user_54,Student,scored_on,quiz_179,Quiz,18.0
user_55,Student,attempted,quiz_179,Quiz,
user_55,Student,scored_on,quiz_179,Quiz,13.0
user_56,Student,attempted,quiz_179,Quiz,
user_56,Student,scored_on,quiz_179,Quiz,18.0
user_57,Student,attempted,quiz_179,Quiz,
user_57,Student,scored_on,quiz_179,Quiz,19.0
user_58,Student,attempted,quiz_179,Quiz,
user_58,Student,scored_on,quiz_179,Quiz,16.0
user_59,Student,attempted,quiz_179,Quiz,
user_59,Student,scored_on,quiz_179,Quiz,18.0
user_60,Student,attempted,quiz_179,Quiz,
user_60,Student,scored_on,quiz_179,Quiz,18.0
user_61,Student,attempted,quiz_179,Quiz,
user_61,Student,scored_on,quiz_179,Quiz,14.0
user_62,Student,attempted,quiz_179,Quiz,
user_62,Student,scored_on,quiz_179,Quiz,15.0
user_63,Student,attempted,quiz_179,Quiz,
user_63,Student,scored_on,quiz_179,Quiz,19.0
user_64,Student,attempted,quiz_179,Quiz,
user_64,Student,scored_on,quiz_179,Quiz,15.0
user_65,Student,attempted,quiz_179,Quiz,
user_65,Student,scored_on,quiz_179,Quiz,16.0
user_66,Student,attempted,quiz_179,Quiz,
user_66,Student,scored_on,quiz_179,Quiz,14.0
user_70,Student,attempted,quiz_179,Quiz,
user_70,Student,scored_on,quiz_179,Quiz,19.0
user_71,Student,attempted,quiz_179,Quiz,
user_71,Student,scored_on,quiz_179,Quiz,19.0
user_39,Student,attempted,quiz_180,Quiz,
user_39,Student,scored_on,quiz_180,Quiz,18.0
user_40,Student,attempted,quiz_180,Quiz,
user_40,Student,scored_on,quiz_180,Quiz,16.0
user_41,Student,attempted,quiz_180,Quiz,
user_41,Student,scored_on,quiz_180,Quiz,12.0
user_42,Student,attempted,quiz_180,Quiz,
user_42,Student,scored_on,quiz_180,Quiz,17.0
user_43,Student,attempted,quiz_180,Quiz,
user_43,Student,scored_on,quiz_180,Quiz,15.0
user_44,Student,attempted,quiz_180,Quiz,
user_44,Student,scored_on,quiz_180,Quiz,19.0
user_45,Student,attempted,quiz_180,Quiz,
user_45,Student,scored_on,quiz_180,Quiz,18.0
user_46,Student,attempted,quiz_180,Quiz,
user_46,Student,scored_on,quiz_180,Quiz,14.0
user_47,Student,attempted,quiz_180,Quiz,
user_47,Student,scored_on,quiz_180,Quiz,18.0
user_48,Student,attempted,quiz_180,Quiz,
user_48,Student,scored_on,quiz_180,Quiz,18.0
user_49,Student,attempted,quiz_180,Quiz,
user_49,Student,scored_on,quiz_180,Quiz,18.0
user_50,Student,attempted,quiz_180,Quiz,
user_50,Student,scored_on,quiz_180,Quiz,17.0
user_51,Student,attempted,quiz_180,Quiz,
user_51,Student,scored_on,quiz_180,Quiz,14.0
user_52,Student,attempted,quiz_180,Quiz,
user_52,Student,scored_on,quiz_180,Quiz,18.0
user_53,Student,attempted,quiz_180,Quiz,
user_53,Student,scored_on,quiz_180,Quiz,15.0
user_54,Student,attempted,quiz_180,Quiz,
user_54,Student,scored_on,quiz_180,Quiz,20.0
user_55,Student,attempted,quiz_180,Quiz,
user_55,Student,scored_on,quiz_180,Quiz,15.0
user_56,Student,attempted,quiz_180,Quiz,
user_56,Student,scored_on,quiz_180,Quiz,19.0
user_57,Student,attempted,quiz_180,Quiz,
user_57,Student,scored_on,quiz_180,Quiz,19.0
user_58,Student,attempted,quiz_180,Quiz,
user_58,Student,scored_on,quiz_180,Quiz,16.0
user_59,Student,attempted,quiz_180,Quiz,
user_59,Student,scored_on,quiz_180,Quiz,18.0
user_60,Student,attempted,quiz_180,Quiz,
user_60,Student,scored_on,quiz_180,Quiz,18.0
user_61,Student,attempted,quiz_180,Quiz,
user_61,Student,scored_on,quiz_180,Quiz,13.0
user_62,Student,attempted,quiz_180,Quiz,
user_62,Student,scored_on,quiz_180,Quiz,17.0
user_63,Student,attempted,quiz_180,Quiz,
user_63,Student,scored_on,quiz_180,Quiz,19.0
user_64,Student,attempted,quiz_180,Quiz,
user_64,Student,scored_on,quiz_180,Quiz,16.0
user_65,Student,attempted,quiz_180,Quiz,
user_65,Student,scored_on,quiz_180,Quiz,17.0
user_66,Student,attempted,quiz_180,Quiz,
user_66,Student,scored_on,quiz_180,Quiz,15.0
user_70,Student,attempted,quiz_180,Quiz,
user_70,Student,scored_on,quiz_180,Quiz,19.0
user_71,Student,attempted,quiz_180,Quiz,
user_71,Student,scored_on,quiz_180,Quiz,18.0
user_39,Student,attempted,quiz_181,Quiz,
user_39,Student,scored_on,quiz_181,Quiz,19.0
user_40,Student,attempted,quiz_181,Quiz,
user_40,Student,scored_on,quiz_181,Quiz,17.0
user_41,Student,attempted,quiz_181,Quiz,
user_41,Student,scored_on,quiz_181,Quiz,14.0
user_42,Student,attempted,quiz_181,Quiz,
user_42,Student,scored_on,quiz_181,Quiz,17.0
user_43,Student,attempted,quiz_181,Quiz,
user_43,Student,scored_on,quiz_181,Quiz,15.0
user_44,Student,attempted,quiz_181,Quiz,
user_44,Student,scored_on,quiz_181,Quiz,18.0
user_45,Student,attempted,quiz_181,Quiz,
user_45,Student,scored_on,quiz_181,Quiz,18.0
user_47,Student,attempted,quiz_181,Quiz,
user_47,Student,scored_on,quiz_181,Quiz,15.0
user_48,Student,attempted,quiz_181,Quiz,
user_48,Student,scored_on,quiz_181,Quiz,15.0
user_49,Student,attempted,quiz_181,Quiz,
user_49,Student,scored_on,quiz_181,Quiz,19.0
user_50,Student,attempted,quiz_181,Quiz,
user_50,Student,scored_on,quiz_181,Quiz,15.0
user_51,Student,attempted,quiz_181,Quiz,
user_51,Student,scored_on,quiz_181,Quiz,17.0
user_52,Student,attempted,quiz_181,Quiz,
user_52,Student,scored_on,quiz_181,Quiz,19.0
user_53,Student,attempted,quiz_181,Quiz,
user_53,Student,scored_on,quiz_181,Quiz,18.0
user_54,Student,attempted,quiz_181,Quiz,
user_54,Student,scored_on,quiz_181,Quiz,18.0
user_55,Student,attempted,quiz_181,Quiz,
user_55,Student,scored_on,quiz_181,Quiz,12.0
user_56,Student,attempted,quiz_181,Quiz,
user_56,Student,scored_on,quiz_181,Quiz,18.0
user_57,Student,attempted,quiz_181,Quiz,
user_57,Student,scored_on,quiz_181,Quiz,18.0
user_58,Student,attempted,quiz_181,Quiz,
user_58,Student,scored_on,quiz_181,Quiz,17.0
user_59,Student,attempted,quiz_181,Quiz,
user_59,Student,scored_on,quiz_181,Quiz,19.0
user_60,Student,attempted,quiz_181,Quiz,
user_60,Student,scored_on,quiz_181,Quiz,18.0
user_62,Student,attempted,quiz_181,Quiz,
user_62,Student,scored_on,quiz_181,Quiz,16.0
user_63,Student,attempted,quiz_181,Quiz,
user_63,Student,scored_on,quiz_181,Quiz,18.0
user_64,Student,attempted,quiz_181,Quiz,
user_64,Student,scored_on,quiz_181,Quiz,13.0
user_65,Student,attempted,quiz_181,Quiz,
user_65,Student,scored_on,quiz_181,Quiz,18.0
user_66,Student,attempted,quiz_181,Quiz,
user_66,Student,scored_on,quiz_181,Quiz,14.0
user_70,Student,attempted,quiz_181,Quiz,
user_70,Student,scored_on,quiz_181,Quiz,19.0
user_71,Student,attempted,quiz_181,Quiz,
user_71,Student,scored_on,quiz_181,Quiz,18.0
user_39,Student,attempted,quiz_182,Quiz,
user_39,Student,scored_on,quiz_182,Quiz,18.0
user_40,Student,attempted,quiz_182,Quiz,
user_40,Student,scored_on,quiz_182,Quiz,18.0
user_41,Student,attempted,quiz_182,Quiz,
user_41,Student,scored_on,quiz_182,Quiz,15.0
user_42,Student,attempted,quiz_182,Quiz,
user_42,Student,scored_on,quiz_182,Quiz,17.0
user_43,Student,attempted,quiz_182,Quiz,
user_43,Student,scored_on,quiz_182,Quiz,16.0
user_44,Student,attempted,quiz_182,Quiz,
user_44,Student,scored_on,quiz_182,Quiz,18.0
user_45,Student,attempted,quiz_182,Quiz,
user_45,Student,scored_on,quiz_182,Quiz,18.0
user_46,Student,attempted,quiz_182,Quiz,
user_46,Student,scored_on,quiz_182,Quiz,14.0
user_47,Student,attempted,quiz_182,Quiz,
user_47,Student,scored_on,quiz_182,Quiz,16.0
user_48,Student,attempted,quiz_182,Quiz,
user_48,Student,scored_on,quiz_182,Quiz,15.0
user_49,Student,attempted,quiz_182,Quiz,
user_49,Student,scored_on,quiz_182,Quiz,19.0
user_50,Student,attempted,quiz_182,Quiz,
user_50,Student,scored_on,quiz_182,Quiz,17.0
user_52,Student,attempted,quiz_182,Quiz,
user_52,Student,scored_on,quiz_182,Quiz,20.0
user_53,Student,attempted,quiz_182,Quiz,
user_53,Student,scored_on,quiz_182,Quiz,17.0
user_54,Student,attempted,quiz_182,Quiz,
user_54,Student,scored_on,quiz_182,Quiz,19.0
user_55,Student,attempted,quiz_182,Quiz,
user_55,Student,scored_on,quiz_182,Quiz,14.0
user_56,Student,attempted,quiz_182,Quiz,
user_56,Student,scored_on,quiz_182,Quiz,19.0
user_57,Student,attempted,quiz_182,Quiz,
user_57,Student,scored_on,quiz_182,Quiz,19.0
user_58,Student,attempted,quiz_182,Quiz,
user_58,Student,scored_on,quiz_182,Quiz,18.0
user_59,Student,attempted,quiz_182,Quiz,
user_59,Student,scored_on,quiz_182,Quiz,18.0
user_60,Student,attempted,quiz_182,Quiz,
user_60,Student,scored_on,quiz_182,Quiz,19.0
user_62,Student,attempted,quiz_182,Quiz,
user_62,Student,scored_on,quiz_182,Quiz,16.0
user_63,Student,attempted,quiz_182,Quiz,
user_63,Student,scored_on,quiz_182,Quiz,19.0
user_64,Student,attempted,quiz_182,Quiz,
user_64,Student,scored_on,quiz_182,Quiz,13.0
user_65,Student,attempted,quiz_182,Quiz,
user_65,Student,scored_on,quiz_182,Quiz,16.0
user_66,Student,attempted,quiz_182,Quiz,
user_66,Student,scored_on,quiz_182,Quiz,14.0
user_70,Student,attempted,quiz_182,Quiz,
user_70,Student,scored_on,quiz_182,Quiz,18.0
user_71,Student,attempted,quiz_182,Quiz,
user_71,Student,scored_on,quiz_182,Quiz,18.0
user_39,Student,attempted,quiz_183,Quiz,
user_39,Student,scored_on,quiz_183,Quiz,18.0
user_40,Student,attempted,quiz_183,Quiz,
user_40,Student,scored_on,quiz_183,Quiz,15.0
user_41,Student,attempted,quiz_183,Quiz,
user_41,Student,scored_on,quiz_183,Quiz,15.0
user_42,Student,attempted,quiz_183,Quiz,
user_42,Student,scored_on,quiz_183,Quiz,17.0
user_43,Student,attempted,quiz_183,Quiz,
user_43,Student,scored_on,quiz_183,Quiz,17.0
user_44,Student,attempted,quiz_183,Quiz,
user_44,Student,scored_on,quiz_183,Quiz,18.0
user_45,Student,attempted,quiz_183,Quiz,
user_45,Student,scored_on,quiz_183,Quiz,18.0
user_46,Student,attempted,quiz_183,Quiz,
user_46,Student,scored_on,quiz_183,Quiz,12.0
user_47,Student,attempted,quiz_183,Quiz,
user_47,Student,scored_on,quiz_183,Quiz,17.0
user_48,Student,attempted,quiz_183,Quiz,
user_48,Student,scored_on,quiz_183,Quiz,16.0
user_49,Student,attempted,quiz_183,Quiz,
user_49,Student,scored_on,quiz_183,Quiz,18.0
user_50,Student,attempted,quiz_183,Quiz,
user_50,Student,scored_on,quiz_183,Quiz,16.0
user_52,Student,attempted,quiz_183,Quiz,
user_52,Student,scored_on,quiz_183,Quiz,18.0
user_53,Student,attempted,quiz_183,Quiz,
user_53,Student,scored_on,quiz_183,Quiz,15.0
user_54,Student,attempted,quiz_183,Quiz,
user_54,Student,scored_on,quiz_183,Quiz,19.0
user_55,Student,attempted,quiz_183,Quiz,
user_55,Student,scored_on,quiz_183,Quiz,14.0
user_56,Student,attempted,quiz_183,Quiz,
user_56,Student,scored_on,quiz_183,Quiz,19.0
user_57,Student,attempted,quiz_183,Quiz,
user_57,Student,scored_on,quiz_183,Quiz,19.0
user_58,Student,attempted,quiz_183,Quiz,
user_58,Student,scored_on,quiz_183,Quiz,15.0
user_59,Student,attempted,quiz_183,Quiz,
user_59,Student,scored_on,quiz_183,Quiz,18.0
user_60,Student,attempted,quiz_183,Quiz,
user_60,Student,scored_on,quiz_183,Quiz,18.0
user_62,Student,attempted,quiz_183,Quiz,
user_62,Student,scored_on,quiz_183,Quiz,17.0
user_63,Student,attempted,quiz_183,Quiz,
user_63,Student,scored_on,quiz_183,Quiz,18.0
user_64,Student,attempted,quiz_183,Quiz,
user_64,Student,scored_on,quiz_183,Quiz,15.0
user_65,Student,attempted,quiz_183,Quiz,
user_65,Student,scored_on,quiz_183,Quiz,19.0
user_66,Student,attempted,quiz_183,Quiz,
user_66,Student,scored_on,quiz_183,Quiz,16.0
user_70,Student,attempted,quiz_183,Quiz,
user_70,Student,scored_on,quiz_183,Quiz,19.0
user_71,Student,attempted,quiz_183,Quiz,
user_71,Student,scored_on,quiz_183,Quiz,18.0
user_39,Student,attempted,quiz_184,Quiz,
user_39,Student,scored_on,quiz_184,Quiz,18.0
user_40,Student,attempted,quiz_184,Quiz,
user_40,Student,scored_on,quiz_184,Quiz,17.0
user_41,Student,attempted,quiz_184,Quiz,
user_41,Student,scored_on,quiz_184,Quiz,15.0
user_42,Student,attempted,quiz_184,Quiz,
user_42,Student,scored_on,quiz_184,Quiz,18.0
user_43,Student,attempted,quiz_184,Quiz,
user_43,Student,scored_on,quiz_184,Quiz,16.0
user_44,Student,attempted,quiz_184,Quiz,
user_44,Student,scored_on,quiz_184,Quiz,18.0
user_45,Student,attempted,quiz_184,Quiz,
user_45,Student,scored_on,quiz_184,Quiz,19.0
user_47,Student,attempted,quiz_184,Quiz,
user_47,Student,scored_on,quiz_184,Quiz,16.0
user_48,Student,attempted,quiz_184,Quiz,
user_48,Student,scored_on,quiz_184,Quiz,17.0
user_49,Student,attempted,quiz_184,Quiz,
user_49,Student,scored_on,quiz_184,Quiz,18.0
user_50,Student,attempted,quiz_184,Quiz,
user_50,Student,scored_on,quiz_184,Quiz,16.0
user_51,Student,attempted,quiz_184,Quiz,
user_51,Student,scored_on,quiz_184,Quiz,16.0
user_52,Student,attempted,quiz_184,Quiz,
user_52,Student,scored_on,quiz_184,Quiz,18.0
user_53,Student,attempted,quiz_184,Quiz,
user_53,Student,scored_on,quiz_184,Quiz,19.0
user_54,Student,attempted,quiz_184,Quiz,
user_54,Student,scored_on,quiz_184,Quiz,18.0
user_55,Student,attempted,quiz_184,Quiz,
user_55,Student,scored_on,quiz_184,Quiz,12.0
user_56,Student,attempted,quiz_184,Quiz,
user_56,Student,scored_on,quiz_184,Quiz,18.0
user_57,Student,attempted,quiz_184,Quiz,
user_57,Student,scored_on,quiz_184,Quiz,18.0
user_58,Student,attempted,quiz_184,Quiz,
user_58,Student,scored_on,quiz_184,Quiz,15.0
user_59,Student,attempted,quiz_184,Quiz,
user_59,Student,scored_on,quiz_184,Quiz,20.0
user_60,Student,attempted,quiz_184,Quiz,
user_60,Student,scored_on,quiz_184,Quiz,18.0
user_61,Student,attempted,quiz_184,Quiz,
user_61,Student,scored_on,quiz_184,Quiz,15.0
user_62,Student,attempted,quiz_184,Quiz,
user_62,Student,scored_on,quiz_184,Quiz,17.0
user_63,Student,attempted,quiz_184,Quiz,
user_63,Student,scored_on,quiz_184,Quiz,18.0
user_64,Student,attempted,quiz_184,Quiz,
user_64,Student,scored_on,quiz_184,Quiz,17.0
user_65,Student,attempted,quiz_184,Quiz,
user_65,Student,scored_on,quiz_184,Quiz,17.0
user_66,Student,attempted,quiz_184,Quiz,
user_66,Student,scored_on,quiz_184,Quiz,14.0
user_70,Student,attempted,quiz_184,Quiz,
user_70,Student,scored_on,quiz_184,Quiz,18.0
user_71,Student,attempted,quiz_184,Quiz,
user_71,Student,scored_on,quiz_184,Quiz,18.0
user_39,Student,attempted,quiz_185,Quiz,
user_39,Student,scored_on,quiz_185,Quiz,19.0
user_40,Student,attempted,quiz_185,Quiz,
user_40,Student,scored_on,quiz_185,Quiz,16.0
user_41,Student,attempted,quiz_185,Quiz,
user_41,Student,scored_on,quiz_185,Quiz,13.0
user_42,Student,attempted,quiz_185,Quiz,
user_42,Student,scored_on,quiz_185,Quiz,17.0
user_43,Student,attempted,quiz_185,Quiz,
user_43,Student,scored_on,quiz_185,Quiz,16.0
user_44,Student,attempted,quiz_185,Quiz,
user_44,Student,scored_on,quiz_185,Quiz,18.0
user_45,Student,attempted,quiz_185,Quiz,
user_45,Student,scored_on,quiz_185,Quiz,18.0
user_47,Student,attempted,quiz_185,Quiz,
user_47,Student,scored_on,quiz_185,Quiz,16.0
user_48,Student,attempted,quiz_185,Quiz,
user_48,Student,scored_on,quiz_185,Quiz,15.0
user_49,Student,attempted,quiz_185,Quiz,
user_49,Student,scored_on,quiz_185,Quiz,18.0
user_50,Student,attempted,quiz_185,Quiz,
user_50,Student,scored_on,quiz_185,Quiz,15.0
user_52,Student,attempted,quiz_185,Quiz,
user_52,Student,scored_on,quiz_185,Quiz,18.0
user_53,Student,attempted,quiz_185,Quiz,
user_53,Student,scored_on,quiz_185,Quiz,16.0
user_54,Student,attempted,quiz_185,Quiz,
user_54,Student,scored_on,quiz_185,Quiz,19.0
user_55,Student,attempted,quiz_185,Quiz,
user_55,Student,scored_on,quiz_185,Quiz,15.0
user_56,Student,attempted,quiz_185,Quiz,
user_56,Student,scored_on,quiz_185,Quiz,18.0
user_57,Student,attempted,quiz_185,Quiz,
user_57,Student,scored_on,quiz_185,Quiz,19.0
user_58,Student,attempted,quiz_185,Quiz,
