entity1,relation,entity2
user_71,has_score,quiz_168:20.0
user_39,attempted,quiz_169
user_39,has_score,quiz_169:18.0
user_40,attempted,quiz_169
user_40,has_score,quiz_169:18.0
user_41,attempted,quiz_169
user_41,has_score,quiz_169:16.0
user_42,attempted,quiz_169
user_42,has_score,quiz_169:14.0
user_43,attempted,quiz_169
user_43,has_score,quiz_169:18.0
user_46,attempted,quiz_169
user_46,has_score,quiz_169:18.0
user_47,attempted,quiz_169
user_47,has_score,quiz_169:15.0
user_48,attempted,quiz_169
user_48,has_score,quiz_169:16.0
user_49,attempted,quiz_169
user_49,has_score,quiz_169:19.0
user_51,attempted,quiz_169
user_51,has_score,quiz_169:15.0
user_52,attempted,quiz_169
user_52,has_score,quiz_169:19.0
user_54,attempted,quiz_169
user_54,has_score,quiz_169:18.0
user_56,attempted,quiz_169
user_56,has_score,quiz_169:19.0
user_57,attempted,quiz_169
user_57,has_score,quiz_169:14.0
user_58,attempted,quiz_169
user_58,has_score,quiz_169:16.0
user_59,attempted,quiz_169
user_59,has_score,quiz_169:18.0
user_60,attempted,quiz_169
user_60,has_score,quiz_169:15.0
user_62,attempted,quiz_169
user_62,has_score,quiz_169:15.0
user_64,attempted,quiz_169
user_64,has_score,quiz_169:18.0
user_65,attempted,quiz_169
user_65,has_score,quiz_169:18.0
user_66,attempted,quiz_169
user_66,has_score,quiz_169:12.0
user_70,attempted,quiz_169
user_70,has_score,quiz_169:19.0
user_71,attempted,quiz_169
user_71,has_score,quiz_169:19.0
user_39,attempted,quiz_170
user_39,has_score,quiz_170:18.0
user_40,attempted,quiz_170
user_40,has_score,quiz_170:19.0
user_41,attempted,quiz_170
user_41,has_score,quiz_170:15.0
user_42,attempted,quiz_170
user_42,has_score,quiz_170:14.0
user_43,attempted,quiz_170
user_43,has_score,quiz_170:16.0
user_46,attempted,quiz_170
user_46,has_score,quiz_170:18.0
user_47,attempted,quiz_170
user_47,has_score,quiz_170:17.0
user_48,attempted,quiz_170
user_48,has_score,quiz_170:15.0
user_49,attempted,quiz_170
user_49,has_score,quiz_170:18.0
user_51,attempted,quiz_170
user_51,has_score,quiz_170:16.0
user_52,attempted,quiz_170
user_52,has_score,quiz_170:19.0
user_54,attempted,quiz_170
user_54,has_score,quiz_170:18.0
user_55,attempted,quiz_170
user_55,has_score,quiz_170:16.0
user_56,attempted,quiz_170
user_56,has_score,quiz_170:19.0
user_57,attempted,quiz_170
user_57,has_score,quiz_170:15.0
user_58,attempted,quiz_170
user_58,has_score,quiz_170:16.0
user_59,attempted,quiz_170
user_59,has_score,quiz_170:18.0
user_60,attempted,quiz_170
user_60,has_score,quiz_170:16.0
user_62,attempted,quiz_170
user_62,has_score,quiz_170:16.0
user_63,attempted,quiz_170
user_63,has_score,quiz_170:15.0
user_64,attempted,quiz_170
user_64,has_score,quiz_170:18.0
user_65,attempted,quiz_170
user_65,has_score,quiz_170:19.0
user_66,attempted,quiz_170
user_66,has_score,quiz_170:14.0
user_70,attempted,quiz_170
user_70,has_score,quiz_170:19.0
user_71,attempted,quiz_170
user_71,has_score,quiz_170:18.0
user_39,attempted,quiz_171
user_39,has_score,quiz_171:19.0
user_40,attempted,quiz_171
user_40,has_score,quiz_171:18.0
user_41,attempted,quiz_171
user_41,has_score,quiz_171:16.0
user_42,attempted,quiz_171
user_42,has_score,quiz_171:16.0
user_43,attempted,quiz_171
user_43,has_score,quiz_171:15.0
user_46,attempted,quiz_171
user_46,has_score,quiz_171:19.0
user_47,attempted,quiz_171
user_47,has_score,quiz_171:16.0
user_48,attempted,quiz_171
user_48,has_score,quiz_171:17.0
user_49,attempted,quiz_171
user_49,has_score,quiz_171:19.0
user_51,attempted,quiz_171
user_51,has_score,quiz_171:17.0
user_52,attempted,quiz_171
user_52,has_score,quiz_171:20.0
user_54,attempted,quiz_171
user_54,has_score,quiz_171:19.0
user_55,attempted,quiz_171
user_55,has_score,quiz_171:16.0
user_56,attempted,quiz_171
user_56,has_score,quiz_171:19.0
user_57,attempted,quiz_171
user_57,has_score,quiz_171:15.0
user_58,attempted,quiz_171
user_58,has_score,quiz_171:18.0
user_59,attempted,quiz_171
user_59,has_score,quiz_171:18.0
user_60,attempted,quiz_171
user_60,has_score,quiz_171:17.0
user_62,attempted,quiz_171
user_62,has_score,quiz_171:15.0
user_64,attempted,quiz_171
user_64,has_score,quiz_171:19.0
user_65,attempted,quiz_171
user_65,has_score,quiz_171:19.0
user_66,attempted,quiz_171
user_66,has_score,quiz_171:13.0
user_70,attempted,quiz_171
user_70,has_score,quiz_171:19.0
user_71,attempted,quiz_171
user_71,has_score,quiz_171:18.0
user_39,attempted,quiz_172
user_39,has_score,quiz_172:19.0
user_40,attempted,quiz_172
user_40,has_score,quiz_172:20.0
user_41,attempted,quiz_172
user_41,has_score,quiz_172:16.0
user_42,attempted,quiz_172
user_42,has_score,quiz_172:14.0
user_43,attempted,quiz_172
user_43,has_score,quiz_172:16.0
user_46,attempted,quiz_172
user_46,has_score,quiz_172:18.0
user_47,attempted,quiz_172
user_47,has_score,quiz_172:19.0
user_48,attempted,quiz_172
user_48,has_score,quiz_172:16.0
user_49,attempted,quiz_172
user_49,has_score,quiz_172:18.0
user_51,attempted,quiz_172
user_51,has_score,quiz_172:18.0
user_52,attempted,quiz_172
user_52,has_score,quiz_172:19.0
user_54,attempted,quiz_172
user_54,has_score,quiz_172:18.0
user_55,attempted,quiz_172
user_55,has_score,quiz_172:18.0
user_56,attempted,quiz_172
user_56,has_score,quiz_172:18.0
user_57,attempted,quiz_172
user_57,has_score,quiz_172:16.0
user_58,attempted,quiz_172
user_58,has_score,quiz_172:16.0
user_59,attempted,quiz_172
user_59,has_score,quiz_172:18.0
user_60,attempted,quiz_172
user_60,has_score,quiz_172:15.0
user_62,attempted,quiz_172
user_62,has_score,quiz_172:17.0
user_64,attempted,quiz_172
user_64,has_score,quiz_172:18.0
user_65,attempted,quiz_172
user_65,has_score,quiz_172:18.0
user_66,attempted,quiz_172
user_66,has_score,quiz_172:13.0
user_70,attempted,quiz_172
user_70,has_score,quiz_172:19.0
user_71,attempted,quiz_172
user_71,has_score,quiz_172:18.0
user_39,attempted,quiz_173
user_39,has_score,quiz_173:18.0
user_40,attempted,quiz_173
user_40,has_score,quiz_173:18.0
user_41,attempted,quiz_173
user_41,has_score,quiz_173:16.0
user_42,attempted,quiz_173
user_42,has_score,quiz_173:13.0
user_43,attempted,quiz_173
user_43,has_score,quiz_173:16.0
user_46,attempted,quiz_173
user_46,has_score,quiz_173:18.0
user_47,attempted,quiz_173
user_47,has_score,quiz_173:17.0
user_48,attempted,quiz_173
user_48,has_score,quiz_173:17.0
user_49,attempted,quiz_173
user_49,has_score,quiz_173:18.0
user_51,attempted,quiz_173
user_51,has_score,quiz_173:17.0
user_52,attempted,quiz_173
user_52,has_score,quiz_173:18.0
user_54,attempted,quiz_173
user_54,has_score,quiz_173:18.0
user_55,attempted,quiz_173
user_55,has_score,quiz_173:16.0
user_56,attempted,quiz_173
user_56,has_score,quiz_173:19.0
user_57,attempted,quiz_173
user_57,has_score,quiz_173:14.0
user_58,attempted,quiz_173
user_58,has_score,quiz_173:17.0
user_59,attempted,quiz_173
user_59,has_score,quiz_173:18.0
user_60,attempted,quiz_173
user_60,has_score,quiz_173:16.0
user_62,attempted,quiz_173
user_62,has_score,quiz_173:16.0
user_63,attempted,quiz_173
user_63,has_score,quiz_173:16.0
user_64,attempted,quiz_173
user_64,has_score,quiz_173:20.0
user_65,attempted,quiz_173
user_65,has_score,quiz_173:20.0
user_66,attempted,quiz_173
user_66,has_score,quiz_173:13.0
user_70,attempted,quiz_173
user_70,has_score,quiz_173:19.0
user_71,attempted,quiz_173
user_71,has_score,quiz_173:19.0
user_39,attempted,quiz_174
user_39,has_score,quiz_174:18.0
user_40,attempted,quiz_174
user_40,has_score,quiz_174:19.0
user_41,attempted,quiz_174
user_41,has_score,quiz_174:17.0
user_42,attempted,quiz_174
user_42,has_score,quiz_174:12.0
user_43,attempted,quiz_174
user_43,has_score,quiz_174:16.0
user_46,attempted,quiz_174
user_46,has_score,quiz_174:20.0
user_47,attempted,quiz_174
user_47,has_score,quiz_174:17.0
user_48,attempted,quiz_174
user_48,has_score,quiz_174:16.0
user_49,attempted,quiz_174
user_49,has_score,quiz_174:18.0
user_51,attempted,quiz_174
user_51,has_score,quiz_174:16.0
user_52,attempted,quiz_174
user_52,has_score,quiz_174:18.0
user_54,attempted,quiz_174
user_54,has_score,quiz_174:19.0
user_56,attempted,quiz_174
user_56,has_score,quiz_174:19.0
user_57,attempted,quiz_174
user_57,has_score,quiz_174:14.0
user_58,attempted,quiz_174
user_58,has_score,quiz_174:17.0
user_59,attempted,quiz_174
user_59,has_score,quiz_174:18.0
user_60,attempted,quiz_174
user_60,has_score,quiz_174:16.0
user_62,attempted,quiz_174
user_62,has_score,quiz_174:16.0
user_64,attempted,quiz_174
user_64,has_score,quiz_174:18.0
user_65,attempted,quiz_174
user_65,has_score,quiz_174:18.0
user_66,attempted,quiz_174
user_66,has_score,quiz_174:15.0
user_70,attempted,quiz_174
user_70,has_score,quiz_174:19.0
user_71,attempted,quiz_174
user_71,has_score,quiz_174:18.0
user_39,attempted,quiz_175
user_39,has_score,quiz_175:18.0
user_40,attempted,quiz_175
user_40,has_score,quiz_175:18.0
user_41,attempted,quiz_175
user_41,has_score,quiz_175:16.0
user_42,attempted,quiz_175
user_42,has_score,quiz_175:13.0
user_43,attempted,quiz_175
user_43,has_score,quiz_175:16.0
user_46,attempted,quiz_175
user_46,has_score,quiz_175:19.0
user_47,attempted,quiz_175
user_47,has_score,quiz_175:16.0
user_48,attempted,quiz_175
user_48,has_score,quiz_175:16.0
user_49,attempted,quiz_175
user_49,has_score,quiz_175:18.0
user_51,attempted,quiz_175
user_51,has_score,quiz_175:17.0
user_52,attempted,quiz_175
user_52,has_score,quiz_175:19.0
user_54,attempted,quiz_175
user_54,has_score,quiz_175:18.0
user_56,attempted,quiz_175
user_56,has_score,quiz_175:18.0
user_57,attempted,quiz_175
user_57,has_score,quiz_175:15.0
user_58,attempted,quiz_175
user_58,has_score,quiz_175:17.0
user_59,attempted,quiz_175
user_59,has_score,quiz_175:19.0
user_60,attempted,quiz_175
user_60,has_score,quiz_175:17.0
user_62,attempted,quiz_175
user_62,has_score,quiz_175:16.0
user_63,attempted,quiz_175
user_63,has_score,quiz_175:17.0
user_64,attempted,quiz_175
user_64,has_score,quiz_175:19.0
user_65,attempted,quiz_175
user_65,has_score,quiz_175:19.0
user_66,attempted,quiz_175
user_66,has_score,quiz_175:14.0
user_70,attempted,quiz_175
user_70,has_score,quiz_175:18.0
user_71,attempted,quiz_175
user_71,has_score,quiz_175:19.0
user_39,attempted,quiz_176
user_39,has_score,quiz_176:18.0
user_40,attempted,quiz_176
user_40,has_score,quiz_176:18.0
user_41,attempted,quiz_176
user_41,has_score,quiz_176:18.0
user_42,attempted,quiz_176
user_42,has_score,quiz_176:13.0
user_43,attempted,quiz_176
user_43,has_score,quiz_176:16.0
user_46,attempted,quiz_176
user_46,has_score,quiz_176:18.0
user_47,attempted,quiz_176
user_47,has_score,quiz_176:17.0
user_48,attempted,quiz_176
user_48,has_score,quiz_176:17.0
user_49,attempted,quiz_176
user_49,has_score,quiz_176:20.0
user_51,attempted,quiz_176
user_51,has_score,quiz_176:18.0
user_52,attempted,quiz_176
user_52,has_score,quiz_176:18.0
user_54,attempted,quiz_176
user_54,has_score,quiz_176:19.0
user_56,attempted,quiz_176
user_56,has_score,quiz_176:18.0
user_57,attempted,quiz_176
user_57,has_score,quiz_176:14.0
user_58,attempted,quiz_176
user_58,has_score,quiz_176:17.0
user_59,attempted,quiz_176
user_59,has_score,quiz_176:19.0
user_60,attempted,quiz_176
user_60,has_score,quiz_176:16.0
user_62,attempted,quiz_176
user_62,has_score,quiz_176:16.0
user_64,attempted,quiz_176
user_64,has_score,quiz_176:19.0
user_65,attempted,quiz_176
user_65,has_score,quiz_176:18.0
user_66,attempted,quiz_176
user_66,has_score,quiz_176:13.0
user_70,attempted,quiz_176
user_70,has_score,quiz_176:18.0
user_71,attempted,quiz_176
user_71,has_score,quiz_176:18.0
user_39,attempted,quiz_177
user_39,has_score,quiz_177:19.0
user_40,attempted,quiz_177
user_40,has_score,quiz_177:19.0
user_41,attempted,quiz_177
user_41,has_score,quiz_177:18.0
user_42,attempted,quiz_177
user_42,has_score,quiz_177:14.0
user_43,attempted,quiz_177
user_43,has_score,quiz_177:15.0
user_46,attempted,quiz_177
user_46,has_score,quiz_177:18.0
user_47,attempted,quiz_177
user_47,has_score,quiz_177:17.0
user_48,attempted,quiz_177
user_48,has_score,quiz_177:17.0
user_49,attempted,quiz_177
user_49,has_score,quiz_177:18.0
user_51,attempted,quiz_177
user_51,has_score,quiz_177:16.0
user_52,attempted,quiz_177
user_52,has_score,quiz_177:19.0
user_54,attempted,quiz_177
user_54,has_score,quiz_177:18.0
user_55,attempted,quiz_177
user_55,has_score,quiz_177:16.0
user_56,attempted,quiz_177
user_56,has_score,quiz_177:20.0
user_57,attempted,quiz_177
user_57,has_score,quiz_177:17.0
user_58,attempted,quiz_177
user_58,has_score,quiz_177:17.0
user_59,attempted,quiz_177
user_59,has_score,quiz_177:19.0
user_60,attempted,quiz_177
user_60,has_score,quiz_177:18.0
user_62,attempted,quiz_177
user_62,has_score,quiz_177:17.0
user_63,attempted,quiz_177
user_63,has_score,quiz_177:18.0
user_64,attempted,quiz_177
user_64,has_score,quiz_177:19.0
user_65,attempted,quiz_177
user_65,has_score,quiz_177:19.0
user_66,attempted,quiz_177
user_66,has_score,quiz_177:14.0
user_70,attempted,quiz_177
user_70,has_score,quiz_177:18.0
user_71,attempted,quiz_177
user_71,has_score,quiz_177:19.0
course_4,includes,module_59
module_59,has_lesson,lesson_bai-1-gioi-thieu-ve-lap-trinh-huong-doi-tuong
module_59,has_lesson,lesson_bai-10-xu-lu-tep-file-handling-trong-java
module_59,has_lesson,lesson_bai-2-cac-khai-niem-co-so-cua-lap-trinh-huong-doi-tuong
module_59,has_lesson,lesson_bai-3-gioi-thieu-ve-java
module_59,has_lesson,lesson_bai-4-lop-va-doi-tuong
module_59,has_lesson,lesson_bai-5-tinh-ke-thua-va-da-hinh
module_59,has_lesson,lesson_bai-6-lop-truu-tuong-abstract-class
module_59,has_lesson,lesson_bai-7-xu-lu-ngoai-le-exception-handling
module_59,has_lesson,lesson_bai-8-interface-va-package
module_59,has_lesson,lesson_bai-9-lap-trinh-tong-quat-generic-programming
module_59,has_quiz,quiz_178
quiz_178,has_question,question_2222
quiz_178,has_question,question_2223
quiz_178,has_question,question_2224
quiz_178,has_question,question_2225
quiz_178,has_question,question_2226
quiz_178,has_question,question_2227
quiz_178,has_question,question_2228
quiz_178,has_question,question_2229
quiz_178,has_question,question_2230
quiz_178,has_question,question_2231
quiz_178,has_question,question_2232
quiz_178,has_question,question_2233
quiz_178,has_question,question_2234
quiz_178,has_question,question_2235
quiz_178,has_question,question_2236
quiz_178,has_question,question_2237
quiz_178,has_question,question_2238
quiz_178,has_question,question_2239
quiz_178,has_question,question_2240
quiz_178,has_question,question_2241
module_59,has_quiz,quiz_179
quiz_179,has_question,question_2242
quiz_179,has_question,question_2243
quiz_179,has_question,question_2244
quiz_179,has_question,question_2245
quiz_179,has_question,question_2246
quiz_179,has_question,question_2247
quiz_179,has_question,question_2248
quiz_179,has_question,question_2249
quiz_179,has_question,question_2250
quiz_179,has_question,question_2251
quiz_179,has_question,question_2252
quiz_179,has_question,question_2253
quiz_179,has_question,question_2254
quiz_179,has_question,question_2255
quiz_179,has_question,question_2256
quiz_179,has_question,question_2257
quiz_179,has_question,question_2258
quiz_179,has_question,question_2259
quiz_179,has_question,question_2260
quiz_179,has_question,question_2261
module_59,has_quiz,quiz_180
quiz_180,has_question,question_2262
quiz_180,has_question,question_2263
quiz_180,has_question,question_2264
quiz_180,has_question,question_2265
quiz_180,has_question,question_2266
quiz_180,has_question,question_2267
quiz_180,has_question,question_2268
quiz_180,has_question,question_2269
quiz_180,has_question,question_2270
quiz_180,has_question,question_2271
quiz_180,has_question,question_2272
quiz_180,has_question,question_2273
quiz_180,has_question,question_2274
quiz_180,has_question,question_2275
quiz_180,has_question,question_2276
quiz_180,has_question,question_2277
quiz_180,has_question,question_2278
quiz_180,has_question,question_2279
quiz_180,has_question,question_2280
quiz_180,has_question,question_2281
module_59,has_quiz,quiz_181
quiz_181,has_question,question_2282
quiz_181,has_question,question_2283
quiz_181,has_question,question_2284
quiz_181,has_question,question_2285
quiz_181,has_question,question_2286
quiz_181,has_question,question_2287
quiz_181,has_question,question_2288
quiz_181,has_question,question_2289
quiz_181,has_question,question_2290
quiz_181,has_question,question_2291
quiz_181,has_question,question_2292
quiz_181,has_question,question_2293
quiz_181,has_question,question_2294
quiz_181,has_question,question_2295
quiz_181,has_question,question_2296
quiz_181,has_question,question_2297
quiz_181,has_question,question_2298
quiz_181,has_question,question_2299
quiz_181,has_question,question_2300
quiz_181,has_question,question_2301
module_59,has_quiz,quiz_182
quiz_182,has_question,question_2302
quiz_182,has_question,question_2303
quiz_182,has_question,question_2304
quiz_182,has_question,question_2305
quiz_182,has_question,question_2306
quiz_182,has_question,question_2307
quiz_182,has_question,question_2308
quiz_182,has_question,question_2309
quiz_182,has_question,question_2310
quiz_182,has_question,question_2311
quiz_182,has_question,question_2312
quiz_182,has_question,question_2313
quiz_182,has_question,question_2314
quiz_182,has_question,question_2315
quiz_182,has_question,question_2316
quiz_182,has_question,question_2317
quiz_182,has_question,question_2318
quiz_182,has_question,question_2319
quiz_182,has_question,question_2320
quiz_182,has_question,question_2321
module_59,has_quiz,quiz_183
quiz_183,has_question,question_2322
quiz_183,has_question,question_2323
quiz_183,has_question,question_2324
quiz_183,has_question,question_2325
quiz_183,has_question,question_2326
quiz_183,has_question,question_2327
quiz_183,has_question,question_2328
quiz_183,has_question,question_2329
quiz_183,has_question,question_2330
quiz_183,has_question,question_2331
quiz_183,has_question,question_2332
quiz_183,has_question,question_2333
quiz_183,has_question,question_2334
quiz_183,has_question,question_2335
quiz_183,has_question,question_2336
quiz_183,has_question,question_2337
quiz_183,has_question,question_2338
quiz_183,has_question,question_2339
quiz_183,has_question,question_2340
quiz_183,has_question,question_2341
module_59,has_quiz,quiz_184
quiz_184,has_question,question_2342
quiz_184,has_question,question_2343
quiz_184,has_question,question_2344
quiz_184,has_question,question_2345
quiz_184,has_question,question_2346
quiz_184,has_question,question_2347
quiz_184,has_question,question_2348
quiz_184,has_question,question_2349
quiz_184,has_question,question_2350
quiz_184,has_question,question_2351
quiz_184,has_question,question_2352
quiz_184,has_question,question_2353
quiz_184,has_question,question_2354
quiz_184,has_question,question_2355
quiz_184,has_question,question_2356
quiz_184,has_question,question_2357
quiz_184,has_question,question_2358
quiz_184,has_question,question_2359
quiz_184,has_question,question_2360
quiz_184,has_question,question_2361
module_59,has_quiz,quiz_185
quiz_185,has_question,question_2362
quiz_185,has_question,question_2363
quiz_185,has_question,question_2364
quiz_185,has_question,question_2365
quiz_185,has_question,question_2366
quiz_185,has_question,question_2367
quiz_185,has_question,question_2368
quiz_185,has_question,question_2369
quiz_185,has_question,question_2370
quiz_185,has_question,question_2371
quiz_185,has_question,question_2372
quiz_185,has_question,question_2373
quiz_185,has_question,question_2374
quiz_185,has_question,question_2375
quiz_185,has_question,question_2376
quiz_185,has_question,question_2377
quiz_185,has_question,question_2378
quiz_185,has_question,question_2379
quiz_185,has_question,question_2380
quiz_185,has_question,question_2381
module_59,has_quiz,quiz_186
quiz_186,has_question,question_2382
quiz_186,has_question,question_2383
quiz_186,has_question,question_2384
quiz_186,has_question,question_2385
quiz_186,has_question,question_2386
quiz_186,has_question,question_2387
quiz_186,has_question,question_2388
quiz_186,has_question,question_2389
quiz_186,has_question,question_2390
quiz_186,has_question,question_2391
quiz_186,has_question,question_2392
quiz_186,has_question,question_2393
quiz_186,has_question,question_2394
quiz_186,has_question,question_2395
quiz_186,has_question,question_2396
quiz_186,has_question,question_2397
quiz_186,has_question,question_2398
quiz_186,has_question,question_2399
quiz_186,has_question,question_2400
quiz_186,has_question,question_2401
module_59,has_quiz,quiz_187
quiz_187,has_question,question_2402
quiz_187,has_question,question_2403
quiz_187,has_question,question_2404
quiz_187,has_question,question_2405
quiz_187,has_question,question_2406
quiz_187,has_question,question_2407
quiz_187,has_question,question_2408
quiz_187,has_question,question_2409
quiz_187,has_question,question_2410
quiz_187,has_question,question_2411
quiz_187,has_question,question_2412
quiz_187,has_question,question_2413
quiz_187,has_question,question_2414
quiz_187,has_question,question_2415
quiz_187,has_question,question_2416
quiz_187,has_question,question_2417
quiz_187,has_question,question_2418
quiz_187,has_question,question_2419
quiz_187,has_question,question_2420
quiz_187,has_question,question_2421
user_39,attempted,quiz_178
user_39,has_score,quiz_178:18.0
user_40,attempted,quiz_178
user_40,has_score,quiz_178:15.0
user_41,attempted,quiz_178
user_41,has_score,quiz_178:14.0
user_42,attempted,quiz_178
user_42,has_score,quiz_178:15.0
user_43,attempted,quiz_178
user_43,has_score,quiz_178:17.0
user_44,attempted,quiz_178
user_44,has_score,quiz_178:18.0
user_45,attempted,quiz_178
user_45,has_score,quiz_178:19.0
user_46,attempted,quiz_178
user_46,has_score,quiz_178:14.0
user_47,attempted,quiz_178
user_47,has_score,quiz_178:16.0
user_48,attempted,quiz_178
user_48,has_score,quiz_178:17.0
user_49,attempted,quiz_178
user_49,has_score,quiz_178:20.0
user_50,attempted,quiz_178
user_50,has_score,quiz_178:18.0
user_51,attempted,quiz_178
user_51,has_score,quiz_178:13.0
user_52,attempted,quiz_178
user_52,has_score,quiz_178:18.0
user_53,attempted,quiz_178
user_53,has_score,quiz_178:17.0
user_54,attempted,quiz_178
user_54,has_score,quiz_178:19.0
user_55,attempted,quiz_178
user_55,has_score,quiz_178:13.0
user_56,attempted,quiz_178
user_56,has_score,quiz_178:18.0
user_57,attempted,quiz_178
user_57,has_score,quiz_178:18.0
user_58,attempted,quiz_178
user_58,has_score,quiz_178:15.0
user_59,attempted,quiz_178
user_59,has_score,quiz_178:18.0
user_60,attempted,quiz_178
user_60,has_score,quiz_178:18.0
user_61,attempted,quiz_178
user_61,has_score,quiz_178:14.0
user_62,attempted,quiz_178
user_62,has_score,quiz_178:16.0
user_63,attempted,quiz_178
user_63,has_score,quiz_178:18.0
user_64,attempted,quiz_178
user_64,has_score,quiz_178:16.0
user_65,attempted,quiz_178
user_65,has_score,quiz_178:16.0
user_66,attempted,quiz_178
user_66,has_score,quiz_178:13.0
user_70,attempted,quiz_178
user_70,has_score,quiz_178:19.0
user_71,attempted,quiz_178
user_71,has_score,quiz_178:19.0
user_39,attempted,quiz_179
user_39,has_score,quiz_179:19.0
user_40,attempted,quiz_179
user_40,has_score,quiz_179:16.0
user_41,attempted,quiz_179
user_41,has_score,quiz_179:15.0
user_42,attempted,quiz_179
user_42,has_score,quiz_179:17.0
user_43,attempted,quiz_179
user_43,has_score,quiz_179:17.0
user_44,attempted,quiz_179
user_44,has_score,quiz_179:19.0
user_45,attempted,quiz_179
user_45,has_score,quiz_179:19.0
user_46,attempted,quiz_179
user_46,has_score,quiz_179:14.0
user_47,attempted,quiz_179
user_47,has_score,quiz_179:18.0
user_48,attempted,quiz_179
user_48,has_score,quiz_179:15.0
user_49,attempted,quiz_179
user_49,has_score,quiz_179:19.0
user_50,attempted,quiz_179
user_50,has_score,quiz_179:17.0
user_51,attempted,quiz_179
user_51,has_score,quiz_179:14.0
user_52,attempted,quiz_179
user_52,has_score,quiz_179:18.0
user_53,attempted,quiz_179
user_53,has_score,quiz_179:16.0
user_54,attempted,quiz_179
user_54,has_score,quiz_179:18.0
user_55,attempted,quiz_179
user_55,has_score,quiz_179:13.0
user_56,attempted,quiz_179
user_56,has_score,quiz_179:18.0
user_57,attempted,quiz_179
user_57,has_score,quiz_179:19.0
user_58,attempted,quiz_179
user_58,has_score,quiz_179:16.0
user_59,attempted,quiz_179
user_59,has_score,quiz_179:18.0
user_60,attempted,quiz_179
user_60,has_score,quiz_179:18.0
user_61,attempted,quiz_179
user_61,has_score,quiz_179:14.0
user_62,attempted,quiz_179
user_62,has_score,quiz_179:15.0
user_63,attempted,quiz_179
user_63,has_score,quiz_179:19.0
user_64,attempted,quiz_179
user_64,has_score,quiz_179:15.0
user_65,attempted,quiz_179
user_65,has_score,quiz_179:16.0
user_66,attempted,quiz_179
user_66,has_score,quiz_179:14.0
user_70,attempted,quiz_179
user_70,has_score,quiz_179:19.0
user_71,attempted,quiz_179
user_71,has_score,quiz_179:19.0
user_39,attempted,quiz_180
user_39,has_score,quiz_180:18.0
user_40,attempted,quiz_180
user_40,has_score,quiz_180:16.0
user_41,attempted,quiz_180
user_41,has_score,quiz_180:12.0
user_42,attempted,quiz_180
user_42,has_score,quiz_180:17.0
user_43,attempted,quiz_180
user_43,has_score,quiz_180:15.0
user_44,attempted,quiz_180
user_44,has_score,quiz_180:19.0
user_45,attempted,quiz_180
user_45,has_score,quiz_180:18.0
user_46,attempted,quiz_180
user_46,has_score,quiz_180:14.0
user_47,attempted,quiz_180
user_47,has_score,quiz_180:18.0
user_48,attempted,quiz_180
user_48,has_score,quiz_180:18.0
user_49,attempted,quiz_180
user_49,has_score,quiz_180:18.0
user_50,attempted,quiz_180
user_50,has_score,quiz_180:17.0
user_51,attempted,quiz_180
user_51,has_score,quiz_180:14.0
user_52,attempted,quiz_180
user_52,has_score,quiz_180:18.0
user_53,attempted,quiz_180
user_53,has_score,quiz_180:15.0
user_54,attempted,quiz_180
user_54,has_score,quiz_180:20.0
user_55,attempted,quiz_180
user_55,has_score,quiz_180:15.0
user_56,attempted,quiz_180
user_56,has_score,quiz_180:19.0
user_57,attempted,quiz_180
user_57,has_score,quiz_180:19.0
user_58,attempted,quiz_180
user_58,has_score,quiz_180:16.0
user_59,attempted,quiz_180
user_59,has_score,quiz_180:18.0
user_60,attempted,quiz_180
user_60,has_score,quiz_180:18.0
user_61,attempted,quiz_180
user_61,has_score,quiz_180:13.0
user_62,attempted,quiz_180
user_62,has_score,quiz_180:17.0
user_63,attempted,quiz_180
user_63,has_score,quiz_180:19.0
user_64,attempted,quiz_180
user_64,has_score,quiz_180:16.0
user_65,attempted,quiz_180
user_65,has_score,quiz_180:17.0
user_66,attempted,quiz_180
user_66,has_score,quiz_180:15.0
user_70,attempted,quiz_180
user_70,has_score,quiz_180:19.0
user_71,attempted,quiz_180
user_71,has_score,quiz_180:18.0
user_39,attempted,quiz_181
user_39,has_score,quiz_181:19.0
user_40,attempted,quiz_181
user_40,has_score,quiz_181:17.0
user_41,attempted,quiz_181
user_41,has_score,quiz_181:14.0
user_42,attempted,quiz_181
user_42,has_score,quiz_181:17.0
user_43,attempted,quiz_181
user_43,has_score,quiz_181:15.0
user_44,attempted,quiz_181
user_44,has_score,quiz_181:18.0
user_45,attempted,quiz_181
user_45,has_score,quiz_181:18.0
user_47,attempted,quiz_181
user_47,has_score,quiz_181:15.0
user_48,attempted,quiz_181
user_48,has_score,quiz_181:15.0
user_49,attempted,quiz_181
user_49,has_score,quiz_181:19.0
user_50,attempted,quiz_181
user_50,has_score,quiz_181:15.0
user_51,attempted,quiz_181
user_51,has_score,quiz_181:17.0
user_52,attempted,quiz_181
user_52,has_score,quiz_181:19.0
user_53,attempted,quiz_181
user_53,has_score,quiz_181:18.0
user_54,attempted,quiz_181
user_54,has_score,quiz_181:18.0
user_55,attempted,quiz_181
user_55,has_score,quiz_181:12.0
user_56,attempted,quiz_181
user_56,has_score,quiz_181:18.0
user_57,attempted,quiz_181
user_57,has_score,quiz_181:18.0
user_58,attempted,quiz_181
user_58,has_score,quiz_181:17.0
user_59,attempted,quiz_181
